cycle,state,Candidateidentifier,RaceID,pollster,startdate,samplesize,Poll,Percentage.of.Vote.won.x,year,Republican,Democrat,experienced,pvi,GenericBallotSept,daysLeft,poll_period,numberSupport
2010,West Virginia,2010WVManchin,20104800,Rasmussen Reports/Pulse Opinion Research,9/8/10,500,50,53.4690196,2010,0,1,1,-10.36256312,47.89004549,-55,6,250
2010,California,2010CAFiorina,20100502,Public Policy Institute of California,7/6/10,1321,34,42.17445044,2010,1,0,0,8.587518829,47.89004549,-119,8,449
2010,Connecticut,2010CTMcMahon,20100702,Quinnipiac University,7/7/10,1367,37,43.21693847,2010,1,0,0,7.628224845,47.89004549,-118,8,505
2010,Delaware,2010DEO'Donnell,20100802,Rasmussen Reports/Pulse Opinion Research,7/14/10,500,41,40.0299933,2010,1,0,0,8.94510474,47.89004549,-111,8,205
2010,Florida,2010FLMeek,20100902,Zogby Interactive/JZ Analytics,10/18/10,802,18,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-15,3,144
2010,Nevada,2010NVReid,20102802,CNN/Opinion Research Corp.,10/20/10,1286,43,50.28874251,2010,0,1,1,2.699113409,47.89004549,-13,3,552
2010,Washington,2010WARossi,20104702,Rasmussen Reports/Pulse Opinion Research,5/4/10,500,46,47.63517415,2010,1,0,1,5.058520362,47.89004549,-182,9,230
2010,Washington,2010WARossi,20104702,University of Washington,5/3/10,850,40,47.63517415,2010,1,0,1,5.058520362,47.89004549,-183,9,340
2010,North Carolina,2010NCBurr,20103302,SurveyUSA,10/22/10,590,53,54.81213152,2010,1,0,1,-3.52999397,47.89004549,-11,2,312
2010,Colorado,2010COBennet,20100602,Rasmussen Reports/Pulse Opinion Research,8/29/10,750,45,48.07900013,2010,0,1,1,0.857671526,47.89004549,-65,7,337
2010,North Carolina,2010NCMarshall,20103302,Tel Opinion Research,10/18/10,600,34,43.04661628,2010,0,1,1,-3.52999397,47.89004549,-15,3,204
2010,Kentucky,2010KYPaul,20101702,TCJ Research,10/12/10,500,49,55.72658573,2010,1,0,0,-11.92331074,47.89004549,-21,4,245
2010,California,2010CAFiorina,20100502,Public Policy Institute of California,5/9/10,1168,39,42.17445044,2010,1,0,0,8.587518829,47.89004549,-177,9,455
2010,New Hampshire,2010NHHodes,20102902,Rasmussen Reports/Pulse Opinion Research,10/27/10,500,41,36.81102232,2010,0,1,1,1.179275557,47.89004549,-6,1,205
2010,Pennsylvania,2010PASestak,20103802,Franklin & Marshall College,3/15/10,1119,19,48.99150531,2010,0,1,1,1.540724783,47.89004549,-232,10,212
2010,Nevada,2010NVAngle,20102802,TCJ Research,10/16/10,500,50,44.54660634,2010,1,0,1,2.699113409,47.89004549,-17,3,250
2010,Pennsylvania,2010PASestak,20103802,Quinnipiac University,2/22/10,1452,36,48.99150531,2010,0,1,1,1.540724783,47.89004549,-253,10,522
2010,Alabama,2010ALShelby,20100102,Rasmussen Reports/Pulse Opinion Research,5/25/10,500,58,65.17547302,2010,1,0,1,-14.58386809,47.89004549,-161,9,290
2010,Oregon,2010ORHuffman,20103702,SurveyUSA,9/12/10,562,38,39.24883612,2010,1,0,0,4.723342801,47.89004549,-51,6,213
2010,Alabama,2010ALShelby,20100102,Research 2000,5/17/10,600,57,65.17547302,2010,1,0,1,-14.58386809,47.89004549,-169,9,341
2010,North Carolina,2010NCBurr,20103302,Public Policy Polling,4/8/10,742,43,54.81213152,2010,1,0,1,-3.52999397,47.89004549,-208,9,319
2010,Illinois,2010ILGiannoulias,20101302,Anzalone,10/20/10,600,38,46.41626488,2010,0,1,0,9.043077619,47.89004549,-13,3,228
2010,Missouri,2010MOBlunt,20102502,Rasmussen Reports/Pulse Opinion Research,6/28/10,500,48,54.22915491,2010,1,0,1,-3.757395874,47.89004549,-127,8,240
2010,Oregon,2010ORHuffman,20103702,Rasmussen Reports/Pulse Opinion Research,10/25/10,750,42,39.24883612,2010,1,0,0,4.723342801,47.89004549,-8,2,315
2010,Pennsylvania,2010PASestak,20103802,YouGov,1/6/10,500,33,48.99150531,2010,0,1,1,1.540724783,47.89004549,-300,10,165
2010,Nevada,2010NVAngle,20102802,Rasmussen Reports/Pulse Opinion Research,10/17/10,750,50,44.54660634,2010,1,0,1,2.699113409,47.89004549,-16,3,375
2010,North Carolina,2010NCMarshall,20103302,Public Policy Polling,11/9/09,683,34,43.04661628,2010,0,1,1,-3.52999397,47.89004549,-358,10,232
2010,Florida,2010FLCrist,20100902,Quinnipiac University,10/18/10,784,35,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-15,3,274
2010,Iowa,2010IAGrassley,20101502,Rasmussen Reports/Pulse Opinion Research,3/17/10,500,55,64.35254999,2010,1,0,1,1.16002565,47.89004549,-230,10,275
2010,Delaware,2010DEO'Donnell,20100802,TCJ Research,10/19/10,1000,44,40.0299933,2010,1,0,0,8.94510474,47.89004549,-14,3,440
2010,Ohio,2010OHFisher,20103502,Rasmussen Reports/Pulse Opinion Research,1/12/10,500,37,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-294,10,185
2010,Arkansas,2010ARBoozman,20100402,Research 2000,4/12/10,600,50,57.90293567,2010,1,0,1,-13.86774527,47.89004549,-204,9,300
2010,Nevada,2010NVAngle,20102802,Mason-Dixon Polling & Research Inc.,2/22/10,625,44,44.54660634,2010,1,0,1,2.699113409,47.89004549,-253,10,275
2010,California,2010CABoxer,20100502,Public Policy Polling,7/23/10,614,49,52.18210055,2010,0,1,1,8.587518829,47.89004549,-102,8,300
2010,Ohio,2010OHPortman,20103502,University of Cincinnati (Ohio Poll),10/27/10,930,60,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-6,1,558
2010,Florida,2010FLCrist,20100902,YouGov,10/28/10,700,34,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-5,1,238
2010,Kentucky,2010KYConway,20101702,SurveyUSA,5/27/10,569,45,44.24848978,2010,0,1,1,-11.92331074,47.89004549,-159,9,256
2010,Illinois,2010ILGiannoulias,20101302,Southern Illinois University,9/30/10,1000,35.3,46.41626488,2010,0,1,0,9.043077619,47.89004549,-33,5,353
2010,Colorado,2010COBuck,20100602,Rasmussen Reports/Pulse Opinion Research,10/14/10,750,47,46.39724628,2010,1,0,0,0.857671526,47.89004549,-19,4,352
2010,Oregon,2010ORWyden,20103702,Rasmussen Reports/Pulse Opinion Research,2/16/10,500,49,57.2240307,2010,0,1,1,4.723342801,47.89004549,-259,10,245
2010,Nevada,2010NVAngle,20102802,Rasmussen Reports/Pulse Opinion Research,10/25/10,750,49,44.54660634,2010,1,0,1,2.699113409,47.89004549,-8,2,367
2010,California,2010CAFiorina,20100502,Rasmussen Reports/Pulse Opinion Research,10/16/10,1000,44,42.17445044,2010,1,0,0,8.587518829,47.89004549,-17,3,440
2010,Florida,2010FLRubio,20100902,Rasmussen Reports/Pulse Opinion Research,5/3/10,500,34,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-183,9,170
2010,Idaho,2010IDSullivan,20101202,Mason-Dixon Polling & Research Inc.,10/20/10,625,20,24.92759104,2010,0,1,0,-16.7166032,47.89004549,-13,3,125
2010,Illinois,2010ILKirk,20101302,Suffolk University,9/27/10,500,42,48.01487283,2010,1,0,1,9.043077619,47.89004549,-36,5,210
2010,Kentucky,2010KYConway,20101702,Research 2000,5/24/10,600,41,44.24848978,2010,0,1,1,-11.92331074,47.89004549,-162,9,245
2010,Nevada,2010NVAngle,20102802,Rasmussen Reports/Pulse Opinion Research,10/5/10,750,50,44.54660634,2010,1,0,1,2.699113409,47.89004549,-28,4,375
2010,Colorado,2010COBuck,20100602,Rasmussen Reports/Pulse Opinion Research,7/8/10,500,48,46.39724628,2010,1,0,0,0.857671526,47.89004549,-117,8,240
2010,Nevada,2010NVAngle,20102802,CNN/Opinion Research Corp.,10/1/10,1300,32,44.54660634,2010,1,0,1,2.699113409,47.89004549,-32,5,416
2010,Illinois,2010ILKirk,20101302,Rasmussen Reports/Pulse Opinion Research,9/7/10,750,41,48.01487283,2010,1,0,1,9.043077619,47.89004549,-56,6,307
2010,Florida,2010FLMeek,20100902,TCJ Research,10/10/10,500,21,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-23,4,105
2010,Illinois,2010ILKirk,20101302,Rasmussen Reports/Pulse Opinion Research,3/8/10,500,41,48.01487283,2010,1,0,1,9.043077619,47.89004549,-239,10,205
2010,Hawaii,2010HICavasso,20101102,Rasmussen Reports/Pulse Opinion Research,10/13/10,500,40,21.57114601,2010,1,0,0,19.30455815,47.89004549,-20,4,200
2010,New York,2010NYGillibrand,20103202,Quinnipiac University,6/15/10,1592,46,62.93697329,2010,0,1,1,9.881465463,47.89004549,-140,9,732
2010,Kentucky,2010KYPaul,20101702,Rasmussen Reports/Pulse Opinion Research,10/23/10,1000,50,55.72658573,2010,1,0,0,-11.92331074,47.89004549,-10,2,500
2010,Missouri,2010MOCarnahan,20102502,Rasmussen Reports/Pulse Opinion Research,3/9/10,500,41,40.62639057,2010,0,1,1,-3.757395874,47.89004549,-238,10,205
2010,Missouri,2010MOCarnahan,20102502,Rasmussen Reports/Pulse Opinion Research,2/10/10,500,42,40.62639057,2010,0,1,1,-3.757395874,47.89004549,-265,10,210
2010,Ohio,2010OHFisher,20103502,Angus Reid Global,10/5/10,500,43,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-28,4,215
2010,Ohio,2010OHFisher,20103502,Rasmussen Reports/Pulse Opinion Research,5/5/10,500,43,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-181,9,215
2010,Missouri,2010MOCarnahan,20102502,YouGov,1/6/10,500,43,40.62639057,2010,0,1,1,-3.757395874,47.89004549,-300,10,215
2010,New York,2010NYTownsend,20103202,Quinnipiac University,9/16/10,751,38,32.20554055,2010,1,0,0,9.881465463,47.89004549,-47,6,285
2010,Pennsylvania,2010PAToomey,20103802,Quinnipiac University,10/25/10,1244,50,51.00849469,2010,1,0,1,1.540724783,47.89004549,-8,2,622
2010,Pennsylvania,2010PAToomey,20103802,ccAdvertising,10/7/10,2236,48,51.00849469,2010,1,0,1,1.540724783,47.89004549,-26,4,1073
2010,California,2010CAFiorina,20100502,TCJ Research,10/7/10,500,46,42.17445044,2010,1,0,0,8.587518829,47.89004549,-26,4,230
2010,Arkansas,2010ARLincoln,20100402,CNN/Opinion Research Corp.,10/15/10,1260,42,36.94511364,2010,0,1,1,-13.86774527,47.89004549,-18,3,529
2010,Pennsylvania,2010PAToomey,20103802,TCJ Research,10/30/10,1000,52,51.00849469,2010,1,0,1,1.540724783,47.89004549,-3,1,520
2010,New York,2010NYSchumer,20103202,Siena College,10/27/10,603,64,66.30444336,2010,0,1,1,9.881465463,47.89004549,-6,1,385
2010,Arkansas,2010ARLincoln,20100402,Mason-Dixon Polling & Research Inc.,10/15/10,625,34,36.94511364,2010,0,1,1,-13.86774527,47.89004549,-18,3,212
2010,Florida,2010FLMeek,20100902,Mason-Dixon Polling & Research Inc.,8/9/10,625,18,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-85,8,112
2010,New York,2010NYTownsend,20103202,Siena College,6/7/10,808,26,32.20554055,2010,1,0,0,9.881465463,47.89004549,-148,9,210
2010,Wisconsin,2010WIFeingold,20104902,Magellan Strategies,7/12/10,1145,44.8,47.01991543,2010,0,1,1,3.36728419,47.89004549,-113,8,512
2010,Louisiana,2010LAMelancon,20101802,Rasmussen Reports/Pulse Opinion Research,1/14/10,500,35,37.67385458,2010,0,1,1,-13.14929261,47.89004549,-292,10,175
2010,Nevada,2010NVReid,20102802,Mason-Dixon Polling & Research Inc.,8/9/10,625,46,50.28874251,2010,0,1,1,2.699113409,47.89004549,-85,8,287
2010,Illinois,2010ILKirk,20101302,Rasmussen Reports/Pulse Opinion Research,10/30/10,1000,46,48.01487283,2010,1,0,1,9.043077619,47.89004549,-3,1,460
2010,Colorado,2010COBuck,20100602,Greenberg Quinlan Rosner (Democracy Corps),9/22/10,800,46,46.39724628,2010,1,0,0,0.857671526,47.89004549,-41,5,368
2010,Washington,2010WAMurray,20104702,Marist College,10/26/10,838,47,52.36482585,2010,0,1,1,5.058520362,47.89004549,-7,1,393
2010,Colorado,2010COBennet,20100602,Rasmussen Reports/Pulse Opinion Research,2/1/10,500,41,48.07900013,2010,0,1,1,0.857671526,47.89004549,-274,10,205
2010,Louisiana,2010LAMelancon,20101802,Magellan Strategies,9/19/10,1232,33.7,37.67385458,2010,0,1,1,-13.14929261,47.89004549,-44,6,415
2010,Nevada,2010NVAngle,20102802,CNN/Opinion Research Corp.,9/10/10,1295,34,44.54660634,2010,1,0,1,2.699113409,47.89004549,-53,6,440
2010,South Carolina,2010SCGreene,20104002,Rasmussen Reports/Pulse Opinion Research,10/19/10,500,21,27.64631929,2010,0,1,0,-8.232332124,47.89004549,-14,3,105
2010,Delaware,2010DECoons,20100802,University of Delaware,9/16/10,729,49,56.607309,2010,0,1,1,8.94510474,47.89004549,-47,6,357
2010,Kansas,2010KSMoran,20101602,SurveyUSA,10/22/10,561,66,70.09437836,2010,1,0,1,-11.3033895,47.89004549,-11,2,370
2010,Oregon,2010ORHuffman,20103702,SurveyUSA,6/7/10,566,38,39.24883612,2010,1,0,0,4.723342801,47.89004549,-148,9,215
2010,Iowa,2010IAConlin,20101502,Rasmussen Reports/Pulse Opinion Research,4/29/10,500,40,33.30331711,2010,0,1,0,1.16002565,47.89004549,-187,9,200
2010,Oregon,2010ORHuffman,20103702,Rasmussen Reports/Pulse Opinion Research,8/22/10,750,36,39.24883612,2010,1,0,0,4.723342801,47.89004549,-72,7,270
2010,New York,2010NYGillibrand,20103202,Marist College,10/26/10,805,55,62.93697329,2010,0,1,1,9.881465463,47.89004549,-7,1,442
2010,Colorado,2010COBennet,20100602,Rasmussen Reports/Pulse Opinion Research,9/25/10,1000,43,48.07900013,2010,0,1,1,0.857671526,47.89004549,-38,5,430
2010,Arkansas,2010ARLincoln,20100402,Rasmussen Reports/Pulse Opinion Research,3/30/10,500,36,36.94511364,2010,0,1,1,-13.86774527,47.89004549,-217,10,180
2010,Connecticut,2010CTMcMahon,20100702,Hamilton Campaigns,9/8/10,800,39,43.21693847,2010,1,0,0,7.628224845,47.89004549,-55,6,312
2010,Florida,2010FLMeek,20100902,Susquehanna Polling & Research Inc.,9/1/10,1016,23,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-62,7,233
2010,Florida,2010FLRubio,20100902,Rasmussen Reports/Pulse Opinion Research,10/18/10,750,43,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-15,3,322
2010,New York,2010NYGillibrand,20103202,Siena College,10/14/10,647,60,62.93697329,2010,0,1,1,9.881465463,47.89004549,-19,4,388
2010,Connecticut,2010CTBlumenthal,20100702,TCJ Research,10/7/10,500,52,55.15841872,2010,0,1,1,7.628224845,47.89004549,-26,4,260
2010,New York,2010NYSchumer,20103202,Siena College,5/17/10,810,63,66.30444336,2010,0,1,1,9.881465463,47.89004549,-169,9,510
2010,Ohio,2010OHFisher,20103502,CNN/Opinion Research Corp.,10/15/10,1350,43,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-18,3,580
2010,Idaho,2010IDCrapo,20101202,Rasmussen Reports/Pulse Opinion Research,5/11/10,500,66,71.17500501,2010,1,0,1,-16.7166032,47.89004549,-175,9,330
2010,Ohio,2010OHPortman,20103502,Quinnipiac University,11/5/09,1123,39,56.84629857,2010,1,0,1,-1.359029038,47.89004549,-362,10,437
2010,Ohio,2010OHFisher,20103502,Quinnipiac University,10/18/10,686,36,39.40388949,2010,0,1,1,-1.359029038,47.89004549,-15,3,246
2010,Delaware,2010DECoons,20100802,TCJ Research,10/30/10,1000,50,56.607309,2010,0,1,1,8.94510474,47.89004549,-3,1,500
2010,Louisiana,2010LAMelancon,20101802,Clarus Research Group,8/15/10,600,36,37.67385458,2010,0,1,1,-13.14929261,47.89004549,-79,7,216
2010,Florida,2010FLRubio,20100902,Suffolk University,10/14/10,500,39,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-19,4,195
2010,Wisconsin,2010WIFeingold,20104902,Marist College,9/26/10,806,43,47.01991543,2010,0,1,1,3.36728419,47.89004549,-37,5,346
2010,Indiana,2010INEllsworth,20101402,Rasmussen Reports/Pulse Opinion Research,6/2/10,500,33,39.99900257,2010,0,1,1,-3.169749317,47.89004549,-153,9,165
2010,Florida,2010FLMeek,20100902,Suffolk University,10/14/10,500,22,20.19801497,2010,0,1,1,-2.272431058,47.89004549,-19,4,110
2010,Florida,2010FLCrist,20100902,Ipsos,7/9/10,600,35,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-116,8,210
2010,West Virginia,2010WVManchin,20104800,Rasmussen Reports/Pulse Opinion Research,9/19/10,750,50,53.4690196,2010,0,1,1,-10.36256312,47.89004549,-44,6,375
2010,Washington,2010WAMurray,20104702,University of Washington,5/3/10,850,42,52.36482585,2010,0,1,1,5.058520362,47.89004549,-183,9,357
2010,Colorado,2010COBennet,20100602,Public Policy Polling,10/30/10,1059,48,48.07900013,2010,0,1,1,0.857671526,47.89004549,-3,1,508
2010,Nevada,2010NVReid,20102802,Rasmussen Reports/Pulse Opinion Research,10/25/10,750,45,50.28874251,2010,0,1,1,2.699113409,47.89004549,-8,2,337
2010,Colorado,2010COBennet,20100602,Greenberg Quinlan Rosner (Democracy Corps),9/22/10,800,48,48.07900013,2010,0,1,1,0.857671526,47.89004549,-41,5,384
2010,Pennsylvania,2010PAToomey,20103802,Public Policy Polling,10/17/10,718,45,51.00849469,2010,1,0,1,1.540724783,47.89004549,-16,3,323
2010,Pennsylvania,2010PAToomey,20103802,Quinnipiac University,12/8/09,1381,40,51.00849469,2010,1,0,1,1.540724783,47.89004549,-329,10,552
2010,New York,2010NYSchumer,20103202,Quinnipiac University,9/16/10,751,54,66.30444336,2010,0,1,1,9.881465463,47.89004549,-47,6,405
2010,California,2010CAFiorina,20100502,Field Research Corp. (Field Poll),3/9/10,748,44,42.17445044,2010,1,0,0,8.587518829,47.89004549,-238,10,329
2010,North Dakota,2010NDPotter,20103402,Rasmussen Reports/Pulse Opinion Research,6/15/10,500,19,22.17434635,2010,0,1,1,-8.1205631,47.89004549,-140,9,95
2010,Washington,2010WAMurray,20104702,CNN/Opinion Research Corp.,9/10/10,1340,50,52.36482585,2010,0,1,1,5.058520362,47.89004549,-53,6,670
2010,Kansas,2010KSJohnston,20101602,SurveyUSA,9/14/10,602,24,26.37854963,2010,0,1,0,-11.3033895,47.89004549,-49,6,144
2010,Connecticut,2010CTMcMahon,20100702,Rasmussen Reports/Pulse Opinion Research,10/5/10,750,43,43.21693847,2010,1,0,0,7.628224845,47.89004549,-28,4,322
2010,New York,2010NYDioGuardi,20103202,Siena College,8/9/10,788,29,35.10253681,2010,1,0,1,9.881465463,47.89004549,-85,8,228
2010,Alaska,2010AKMiller,20100202,Hays Research Group,10/5/10,500,31,35.55300721,2010,1,0,0,-14.75406313,47.89004549,-28,4,155
2010,Colorado,2010COBuck,20100602,Public Policy Polling,3/5/10,580,40,46.39724628,2010,1,0,0,0.857671526,47.89004549,-242,10,232
2010,Utah,2010UTGranato,20104402,Dan Jones & Associates,9/7/10,600,25,32.76672415,2010,0,1,0,-18.21931213,47.89004549,-56,6,150
2010,Colorado,2010COBuck,20100602,Rasmussen Reports/Pulse Opinion Research,2/1/10,500,45,46.39724628,2010,1,0,0,0.857671526,47.89004549,-274,10,225
2010,Pennsylvania,2010PAToomey,20103802,Franklin & Marshall College,8/16/10,485,31,51.00849469,2010,1,0,1,1.540724783,47.89004549,-78,7,150
2010,New York,2010NYGillibrand,20103202,YouGov,10/28/10,700,57,62.93697329,2010,0,1,1,9.881465463,47.89004549,-5,1,398
2010,Pennsylvania,2010PAToomey,20103802,Rasmussen Reports/Pulse Opinion Research,9/11/10,1000,47,51.00849469,2010,1,0,1,1.540724783,47.89004549,-52,6,470
2010,Florida,2010FLCrist,20100902,Rasmussen Reports/Pulse Opinion Research,10/18/10,750,32,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-15,3,240
2010,New York,2010NYDioGuardi,20103202,Siena College,4/12/10,806,27,35.10253681,2010,1,0,1,9.881465463,47.89004549,-204,9,217
2010,Nevada,2010NVAngle,20102802,Mason-Dixon Polling & Research Inc.,6/1/10,625,44,44.54660634,2010,1,0,1,2.699113409,47.89004549,-154,9,275
2010,Louisiana,2010LAVitter,20101802,Public Policy Polling,6/12/10,492,46,56.5548137,2010,1,0,1,-13.14929261,47.89004549,-143,9,226
2010,California,2010CAFiorina,20100502,Rasmussen Reports/Pulse Opinion Research,9/18/10,1000,46,42.17445044,2010,1,0,0,8.587518829,47.89004549,-45,6,460
2010,Florida,2010FLCrist,20100902,Rasmussen Reports/Pulse Opinion Research,7/8/10,500,34,29.7083258,2010,0,0,1,-2.272431058,47.89004549,-117,8,170
2010,California,2010CAFiorina,20100502,Rasmussen Reports/Pulse Opinion Research,9/20/10,750,43,42.17445044,2010,1,0,0,8.587518829,47.89004549,-43,6,322
2010,California,2010CABoxer,20100502,Research 2000,5/17/10,600,48,52.18210055,2010,0,1,1,8.587518829,47.89004549,-169,9,288
2010,Washington,2010WAMurray,20104702,YouGov,10/25/10,1000,50,52.36482585,2010,0,1,1,5.058520362,47.89004549,-8,2,500
2010,Colorado,2010COBuck,20100602,SurveyUSA,9/28/10,647,48,46.39724628,2010,1,0,0,0.857671526,47.89004549,-35,5,310
2010,Delaware,2010DEO'Donnell,20100802,Rasmussen Reports/Pulse Opinion Research,10/9/10,1000,38,40.0299933,2010,1,0,0,8.94510474,47.89004549,-24,4,380
2010,California,2010CAFiorina,20100502,Rasmussen Reports/Pulse Opinion Research,7/12/10,500,42,42.17445044,2010,1,0,0,8.587518829,47.89004549,-113,8,210
2010,Nevada,2010NVAngle,20102802,TCJ Research,10/23/10,1000,48,44.54660634,2010,1,0,1,2.699113409,47.89004549,-10,2,480
2010,Arkansas,2010ARBoozman,20100402,Research 2000,5/24/10,600,58,57.90293567,2010,1,0,1,-13.86774527,47.89004549,-162,9,348
2010,Arkansas,2010ARBoozman,20100402,Hendrix College,9/16/10,573,56,57.90293567,2010,1,0,1,-13.86774527,47.89004549,-47,6,320
2010,Wisconsin,2010WIJohnson,20104902,St. Norbert College,10/12/10,402,49,51.85754728,2010,1,0,0,3.36728419,47.89004549,-21,4,196
2010,Alaska,2010AKMiller,20100202,Public Policy Polling,10/9/10,1678,35,35.55300721,2010,1,0,0,-14.75406313,47.89004549,-24,4,587
2010,Florida,2010FLRubio,20100902,Rasmussen Reports/Pulse Opinion Research,6/7/10,500,37,48.89468068,2010,1,0,0,-2.272431058,47.89004549,-148,9,185
2010,North Carolina,2010NCMarshall,20103302,Public Policy Polling,4/8/10,742,37,43.04661628,2010,0,1,1,-3.52999397,47.89004549,-208,9,274
2010,California,2010CABoxer,20100502,Rasmussen Reports/Pulse Opinion Research,8/24/10,750,49,52.18210055,2010,0,1,1,8.587518829,47.89004549,-70,7,367
2010,California,2010CAFiorina,20100502,Tarrance Group,10/17/10,600,44,42.17445044,2010,1,0,0,8.587518829,47.89004549,-16,3,264
2010,Alaska,2010AKMiller,20100202,Public Policy Polling,10/30/10,1539,37,35.55300721,2010,1,0,0,-14.75406313,47.89004549,-3,1,569
2010,Oregon,2010ORHuffman,20103702,SurveyUSA,7/25/10,567,35,39.24883612,2010,1,0,0,4.723342801,47.89004549,-100,8,198
2010,Colorado,2010COBuck,20100602,SurveyUSA,6/15/10,1565,46,46.39724628,2010,1,0,0,0.857671526,47.89004549,-140,9,719
2010,California,2010CABoxer,20100502,Greenberg Quinlan Rosner/American Viewpoint,10/13/10,1501,48,52.18210055,2010,0,1,1,8.587518829,47.89004549,-20,4,720
2010,Nevada,2010NVReid,20102802,Rasmussen Reports/Pulse Opinion Research,3/31/10,500,40,50.28874251,2010,0,1,1,2.699113409,47.89004549,-216,10,200
2010,Nevada,2010NVReid,20102802,Mason-Dixon Polling & Research Inc.,2/22/10,625,42,50.28874251,2010,0,1,1,2.699113409,47.89004549,-253,10,262
